0.03218808	0.96781194
0.9820373	0.017962728
0.0280695	0.9719305
0.98707694	0.012923137
0.03202069	0.96797925
0.9167718	0.0832282
0.033495907	0.9665041
0.03186679	0.9681332
0.83534557	0.16465439
0.032806773	0.96719325
0.03317989	0.9668201
0.033074383	0.9669257
0.031182762	0.9688173
0.974495	0.025505034
0.974495	0.025505034
0.031022504	0.9689775
0.028642045	0.9713579
0.03321644	0.9667836
0.03113809	0.96886194
0.033470556	0.9665295
0.032522973	0.967477
0.037227582	0.9627724
0.032956287	0.9670437
0.030563073	0.969437
0.9070052	0.09299485
0.03306602	0.966934
0.06230359	0.93769646
0.03215568	0.96784437
0.030048525	0.9699515
0.030710801	0.96928924
0.030360784	0.96963924
0.03268961	0.9673104
0.031180806	0.9688192
0.030140864	0.96985906
0.03223574	0.9677643
0.030817106	0.96918285
0.030627914	0.9693721
0.96972567	0.030274376
0.031117115	0.96888286
0.032711104	0.9672889
0.98486	0.015140026
0.20528758	0.7947125
0.9864726	0.013527401
0.65748286	0.34251717
0.032753803	0.9672462
0.03273691	0.96726304
0.03234626	0.96765375
0.033248812	0.96675116
0.03338804	0.96661204
0.032548096	0.9674519
0.030022299	0.96997774
0.98348016	0.016519815
0.029735835	0.97026414
0.0312102	0.9687899
0.031273365	0.96872663
0.030807888	0.96919215
0.034364827	0.9656352
0.16203427	0.8379658
0.029951047	0.97004896
0.030973727	0.9690263
0.033009067	0.96699095
0.96157616	0.038423777
0.032737013	0.96726304
0.03321926	0.9667808
0.033330016	0.9666699
0.032911908	0.96708804
0.032771084	0.9672289
0.03130053	0.96869946
0.029447773	0.9705522
0.9627671	0.03723286
0.9811288	0.018871201
0.03312634	0.9668736
0.9837949	0.016205037
0.031659387	0.96834064
0.032999706	0.9670003
0.029432349	0.9705676
0.030423585	0.96957636
0.028493263	0.9715067
0.029008957	0.970991
0.028900133	0.97109985
0.066290475	0.93370956
0.21941015	0.7805898
0.9800205	0.019979512
0.0325358	0.96746415
0.031415842	0.9685841
0.9810678	0.018932233
0.03350427	0.96649575
0.031215852	0.96878415
0.030773966	0.96922606
0.9866883	0.013311714
0.031847972	0.968152
0.031742252	0.96825767
0.033102516	0.9668975
0.9702758	0.029724179
0.030283174	0.9697168
0.9827459	0.017254053
0.031617723	0.9683823
0.029384073	0.97061586
0.02976022	0.9702398
0.032620445	0.96737957
0.038860377	0.9611397
0.97049564	0.029504413
0.981934	0.01806606
0.049347598	0.95065236
0.2059142	0.7940858
0.98155254	0.018447531
0.02842229	0.97157776
0.0554763	0.94452375
0.03224169	0.96775824
0.032279827	0.9677202
0.030767955	0.969232
0.98270285	0.017297128
0.030713482	0.96928656
0.031445805	0.9685542
0.94860846	0.051391516
0.031659	0.96834093
0.9833519	0.016648132
0.033036772	0.96696323
0.031521223	0.9684788
0.072780415	0.9272196
0.9865801	0.013419995
0.03156321	0.9684368
0.032410406	0.9675896
0.9400454	0.059954643
0.0630551	0.9369449
0.97235763	0.027642414
0.032377064	0.967623
0.20506497	0.79493505
0.029342258	0.97065777
0.03168215	0.9683178
0.033004276	0.9669958
0.029239122	0.9707609
0.29023474	0.70976526
0.031342633	0.96865743
0.032279547	0.9677204
0.047985587	0.9520144
0.9849428	0.015057204
0.032048	0.967952
0.029501954	0.9704981
0.032794446	0.9672056
0.032235593	0.9677644
0.034423787	0.9655762
0.04704063	0.9529594
0.98519707	0.014803014
0.028048245	0.9719517
0.02902032	0.9709797
0.9866218	0.013378182
0.9773158	0.022684265
0.028985053	0.971015
0.02753456	0.9724654
0.9854629	0.014537096
0.044855665	0.95514435
0.973853	0.026147058
0.03265594	0.967344
0.04084938	0.9591507
0.98715043	0.012849599
0.9869099	0.013090057
0.7579591	0.2420409
0.98459804	0.015401931
0.034964472	0.96503556
0.030403363	0.9695967
0.03237095	0.967629
0.98625666	0.0137433745
0.030131647	0.96986836
0.033348598	0.96665144
0.02837208	0.97162795
0.9839897	0.016010288
0.3681266	0.6318734
0.9713443	0.028655736
0.48616067	0.51383924
0.030857392	0.9691427
0.05486698	0.945133
0.029518496	0.97048146
0.03284453	0.9671555
0.03157182	0.96842813
0.03188085	0.96811914
0.033395253	0.96660477
0.032222226	0.9677778
0.98671097	0.013289016
0.040117912	0.9598821
0.029833954	0.9701661
0.03148312	0.9685168
0.037388157	0.96261185
0.031560495	0.9684396
0.8545621	0.14543788
0.98682994	0.013170053
0.986712	0.013287971
0.9829405	0.017059505
0.98626363	0.013736323
0.031522937	0.968477
0.9802746	0.019725354
0.1683124	0.8316877
0.029569464	0.9704305
0.029684694	0.97031534
0.030554103	0.96944594
0.03107718	0.9689228
0.040631793	0.95936817
0.032002643	0.9679974
0.032517586	0.96748245
0.9829882	0.017011786
0.083617665	0.9163824
0.032215938	0.96778405
0.05275374	0.94724625
0.9858941	0.014105899
0.030192617	0.9698074
0.9784945	0.021505488
0.032021303	0.9679787
0.029154098	0.97084594
0.92525095	0.07474908
0.95719737	0.042802665
0.98239744	0.017602643
0.9681892	0.031810798
0.9867683	0.01323176
0.9664206	0.033579398
0.96614355	0.033856433
0.02970441	0.9702956
0.03161808	0.9683819
0.9706543	0.0293457
0.031719122	0.96828085
0.030804956	0.96919507
0.04767235	0.95232767
0.030175468	0.96982455
0.97549146	0.024508538
0.03127035	0.9687297
0.98666394	0.013336061
0.3854881	0.6145119
0.033175033	0.966825
0.97064203	0.029357918
0.8559751	0.14402492
0.93032	0.06967999
0.9769851	0.023014953
0.9859983	0.014001683
0.032732576	0.9672674
0.97171134	0.028288728
0.985946	0.014053984
0.9872824	0.01271757
0.98655546	0.013444544
0.032375537	0.9676244
0.81591946	0.1840806
0.028382124	0.97161794
0.3688625	0.63113743
0.96130204	0.038697913
0.03182662	0.96817344
0.97513473	0.024865318
0.9751634	0.024836613
0.028274663	0.9717253
0.91038185	0.0896182
0.4537253	0.5462747
0.8902284	0.10977157
0.03129856	0.9687015
0.96323794	0.036762025
0.09719005	0.9028099
0.030503428	0.9694966
0.9146019	0.0853981
0.9826931	0.017306922
0.05782182	0.9421782
0.032022856	0.96797717
0.9719381	0.028061977
0.030603914	0.9693961
0.031243572	0.9687564
0.030570425	0.9694296
0.030706696	0.96929324
0.82611656	0.17388342
0.03149493	0.9685051
0.9661044	0.03389559
0.09302698	0.906973
0.98013294	0.019867046
0.86436343	0.13563658
0.9264958	0.07350418
